RECOGITO_ID,ANNOTATIONS,PAGE_NUMBER,ANNOTATED_TEXT,BARCODE
recogito-2aa86817-9e79-4cd4-894c-94c46fd750a1,plants vegetation 25G,447,"Der Prieſter regnet auch
während der Meffe die kleinen ruuden Brodte, die faſt
gar nicht gebacken ſind. Um Ende der Meffe vertheile?
man fie, und dieſe Bertheilung läuft nicht ohne Zanka8.",Z166069305
recogito-9a71ef03-d718-402b-b7f9-14844f486a22,animals 25F|horses and kindred animals 46C1314|camel 25F24,447,"Wenn man den Arabern glaubt, die der Meinung
ſind, daß in allen Lånðern religioſer Betrug zu bauſe. Pero,
foirnthalt der ſehr große Reliquienfalten nichts anders als
Knochen von in der Witte gefallenett Gantelen und Ereln,
welche die Menche aller Orten zuſammeu: geleſen haben.,",Z166069305
recogito-5913d181-6da7-4169-9187-9eb885d33e33,plants vegetation 25G|animals 25F|cattle 47I21|horses and kindred animals 46C1314|camel 25F24|bees 471244,448,"Ihre ganze Nahrung beſteht in Brodt oder vielmehr in
Zwiebacke von Linſenmehle, in kinſen, oder Reiß, der in
Waffer und Salz gekocht war, ohne irgend eine andere
Art von Zuthat; in abfcheulichem Kåre und manchmal in
ein wenig Honig: vorzüglich aber mißfiel mir das Tab
sige übelſchmeckenbe Waſſer, das ihr einziges Getränk
war. Ihre Lebensmittel ſind die Früchte ihres Bettelns,
und vorzüglich der Almofen von den reicheu Copten zu
Kairo: jährlich bringen ihnen Camelcaravanen zwei- bis
dreimal Rebensmittel: die Araber laſſen ſie ungehin:
dert gehen, weil fie diefelben als ihren eigenen Unterhalt:
anſehen. Und wirklich ſind diejenigen, die in der Wüſte
herumlaufen, verſichert, in dieſen coptiſchen Kløftern alles
das zu finden, was ſie für ſich und ihre: Pferdei brauchen.
Sie dürfen nur an einer kleinen Glocke ziehen, deren Seil
von außen berunter geht, und fobald man fie oben von
der Mauer geſehen hat, erhalten ſie das, was ſie nothig
haben.",Z166069305
recogito-f62ac0dc-1db4-48ce-a636-f25cf6d239e1,plants vegetation 25G,451,"Außer dieſen verfchiedenent Salgarten bringen die
Seen in der Wüſte Nitrie noch eine große Menge
Schilfrohr hervor, das auch einen ziemlichen ausgebreitea.
ten Handelsartikel ausmacht. Die Aegopter ſammeln
Cs in der Abfidht aus feinen Blättern Matten, und aus
ſeinen Stengeln Pfeifenrohre zu machen.",Z166069305
recogito-bc41b636-f5ae-4151-a817-5655ffee64cd,animals 25F,453,"Die verſchiedengeſtalten Felfen, die aus dieſem
ausgetrokneten Canale einporragen, haben den Wahn
erzeugt, als tåren fie verſteinerte Ueberreſte von Fahrs
Zeugen: mar ift ſogar ſo weit gegangen, daß man bes
hauptet hat, man rehe. Menſchen und Thiere darin, die
ebenfalls verſteinert wären.",Z166069305
recogito-d61d0298-f435-4368-a620-500dc7e043da,plants vegetation 25G,453,"Wenn
man immer in derſelben Richtung, nemlich nach Weſten zu,
über das Meer ohne Waſſer hinaus, in der Wüſte von
libyen fortgeht, fo trift man fruchtbare Bezirke an, die
voller Dattelbåume und verſchiedener anderer Pflanzen, aber
ohne irgend einen Einwohner, find. Wenigſtens haben
mir dies die Monche und die Vraber in der Wüſte ver-
ſichert.",Z166069305
recogito-6c00791b-43a7-4caa-96f7-868e2b7a2494,animals 25F|camel 25F24,454,"Um aber eine für ihre Straßenräubereien verlorne Zeit
nicht als ganz unnůz verſtrichen bedauern zu müſſen,
hatten fie ſich in die Gegend von Serrana geworfen,
wo ſie die Camele weggenonimen und einem Haufen Land-
leute, die Natrum bohlen wollten, die Lebensmittel ge:
raubt hatten. Unſer Erzähler hatte fie gerade getroffen,
als ſie die Camele wegführten, die ſie geſtohlen hatten.",Z166069305
recogito-59c9905e-6cfa-4544-8805-dfbd53e7ed29,animals 25F|horses and kindred animals 46C1314,454,"Den Sag nach der Ankunft dieſes Mannes entdekte
ich morgens um die Mauern herum die friſchen Fußtapfen
eines Pferdes:' ich ahndete gleich, daß wir bald die Aras
ber wieder ankomnicu reben würden.",Z166069305
recogito-d9613671-efc9-4a0e-9770-d2b8432d71de,animals 25F|horses and kindred animals 46C1314,455,"Es war eine ſehr
günſtige Gelegenheit: die Räuber ſaßen um die Lebens.
mittel herum, die man ihnen gereicht hatte: ihre Flinten
lagen auf dem Sande in ziemlicher Entfernung von ihnen,
und die Pferde ſtanden im Schatten einer Mauer noch
weiter davon. Sie würden über unſern Ausfall in Bes
ftürzung gerathen, keiner von den Meuchelmordern wiirde
uns daher entwiſcht feyn, und die Pferde würden uns zur
Zurükreiſe aus einem Bezirk gedient haben, woraus wir
nicht allzu leicht wieder heraus fommen konnten.",Z166069305
recogito-bf72568d-613e-49e0-acbe-a8aa16dbc0f4,plants vegetation 25G,456,"Ohne Zweifel eine
Kleinigkeit für eine fünftågige Koft von Linſenbrog und
von in Waffer gefochten Linſen!",Z166069305
recogito-39769078-50ac-4faf-b32a-e74fd7cc46b0,animals 25F|horses and kindred animals 46C1314,457,"Ich verließ endlich dieſen. héltiſcher Aufenthalt und
wollte einen Efel beſteigen, den man für mich beſtimmt
batte, als der alte such mich bitten lief, ihm die ſechs
Zechinen zu geben, die ich ihm angeboten hatte.",Z166069305
recogito-2240987f-8f1b-4243-923d-a27243cf677f,plants vegetation 25G,459,Seblab,Z166069305
recogito-8089c744-acda-4563-a1ac-f5a77941c475,plants vegetation 25G,459,Tamarinde,Z166069305
recogito-579c39e8-bbe3-4389-aff0-7d074db74558,animals 25F|birds 25F3,459,"gemaff-
nete Regenpfeifer-",Z166069305
recogito-a173a3de-10f8-4c3e-a762-dd0a60f4b1d9,plants vegetation 25G,459,Mebka,Z166069305
recogito-ee8d6eb9-e6c6-4b98-8abd-5b3ea8756213,animals 25F|birds 25F3,459,Tauben,Z166069305
recogito-c66cdb12-ced0-4cfe-affc-62c83241032c,plants vegetation 25G,461,"Dieſe Mönche haben auch einen kleinen Garten, der
nicht ſo eng und der in befferm Zuſtandé war als jener
in dem erſtern Kloſter. Es waren Atles, einige Data
telbåume, einige Slivenbäume und ein Mandelbaum
darin. Unter den Küchenpflanzen fab ich den Kelab*)
eine Art von großen langlebenden Bohnen, die ſehr hoch
emporſteigt und die wie die Weinſtocke ſehr gut zu Laus
ben iſt. Ihre Vlåtter find bou einem lichten Grün; ihre
breiten und långlichen Schoten haben die nämliche Farbe
mit einer dunkelrothen Einfaſſung: ſie enthalten långlich,
runde Kørner, die mit Gelb und Rothlichbraun und manch
mal mit Schwarz abwechſeln. Man bauet dieſe Art von
Hülſenfrucht in gang Aegypten, und ihre Bohnen ſind
eine gewöhnliche Nahrung.",Z166069305
recogito-5b172e36-b758-43b6-8d72-3d60a4d52cfe,animals 25F,465,"Ich hatte den Scheit gleich bei unſerm erſten Zua
fammentreffen in der Wüſte geſagt, daß ich ihm unmöglich
den Lohn für die Bedeckung und für die Shiere, die er mir
gegeben håtte, bezahlen könnte, ehe ich von Kairo wie.
der zurückfåme, wohin ich, um Geld zu hohlen, reiſen mußte,
weil mir Leute von ſeiner Nation meine Börſe ausgeleert
håtten.",Z166069305
recogito-372a94bf-c452-404e-8560-cd903229bb84,animals 25F|dog 34B11,465,"Ich weiß, daß du Empfehlungsa
fchreiben haſt, und daß du bei dem Kiarchef zu War:
Joan alle benöthigte Unteflüßung finden würdeſt: aber
„ du würdeſt mich frånken, wenn du dich an einen Hund
„ von Túrken, an einen Mamelucken, wendeteſt.",Z166069305
recogito-3457b26b-7a5f-46ff-b251-ec2e5635ac91,animals 25F|birds 25F3,469,"Wir fahen mehrere Züge von Enten, archgraue
Möven von der großen und kleinen Art, und einen Fla.
mingo, den die Araber Beraruß nennen. An den beiden
ufern des Flufics waren viele getafnete Regenpfeifer, die
oft des Nachts ein Geſchrei hören laſſen. Zu Raichid,
wo ſie, wie ich fchon bemerkt habe, ſehr zahlreich find,
halten fie fich des Nachts långs dem Nil vor den Häue
fern bin auf, und ermangeln nicht mit ihrer ſcharfen und
durchdringenden Stimme das lange Sellen zu begleiten,
womit die Hunde auf der Straße bei dem geringſten Gea
räuſche die Ruhe der Menſchen fioren,",Z166069305
recogito-a30261bc-ade0-4756-92f8-791dadfa5b95,animals 25F|camel 25F24,470,"Die Braut faß auf einem großen Camele; und
war von einem Haufen Landleute umringt: dieſe ſtellten
unter einander Gefechte mit langen Stocken vor. Voraus
gieng eine Muſik von Hautboiſten und Lambadurs. Der
Sang des Cameles war ſehr langſam, unb man ließ es
noch jeden Augenblick ftide halten, um um die Braut herum
zu tanzen, zu ſchreien und ſich zu fchlagen: auf dieſe Art
führte man ſie einen halben Tag lang in dem Dorfe und
in den umliegenden Gegenben herum.",Z166069305
recogito-16f8b919-4731-4724-aecd-babbe17ff695,animals 25F|sheep 25F24,470,"Während ich mit ihm ein frugales Mahl genoß, daß
er mich anzunehmen zwang, ließ er ohne mein Wiſſen
einen Hammel und einige andere Lebensmittel auf mein
Fahrzeug bringen.",Z166069305
recogito-5c33b0d9-fb91-4330-b605-cfc9c3b1b7f5,animals 25F|birds 25F3,472,"Jagnuß gegen über war der Nit faſt ganz mit
Enten bedeckt, ich erſtaunte, mitten unter ihren Zügen Felds
tauben, die man in Aegypten in unglaublicher Unzahl
antrifft, fich zu jeder Tageszeit auf das Waſſer, ſelbſt wo
es den ſtårfften Strom hat, niederlaſſen, und auf ſeiner
Oberfläche oft långer als eine Minute verweilen zu ſehen.
Dieſe Gewohnheit, die ich nirgends bemerkt habe, und die
wahrſcheinlich von der großen Hiße des Klimas herrührt,
baben in heißen Ländern alle Lauben diefer Ure gemein.",Z166069305
recogito-9adeeda4-5fcf-4c72-a5ff-827be076cfbf,animals 25F|birds 25F3,474,"Ich ſah einen Zus grauer Ktybiße*), archgraue
Miven und viele Enten. Ebenderfelbe heftige Nordwind,
der geſtern unſere Fahrt ſo aufhielt, machte ſie wiederum
ſehr langſam und ſehr unruhig.",Z166069305
recogito-e7cad21c-9dd5-43ab-af96-0a03e47029f2,footnote|animals 25F|birds 25F3,474,*) Tringa fquatarola. Lin. Vanneau pluvier. Buffon.,Z166069305
recogito-36cb9b62-b512-4ee7-a1e2-ebf2ece1ce2c,animals 25F|birds 25F3,475,"Die Menſchen wohnen hier
in elenden Erdhütten, die Sauben aber haben eine große
Menge von Behåltern. Nirgends habe ich ſo viele Sau.
benſchläge beiſammen geſehen. Ihre Geſtalt, die einige
Aehnlichkeit mit unſern Bienenſtocken hat, iſt ſonderbar.
Dieſe Bauart findet man an den Taubenſchlågen einiger
Sheile von Niederågypten, wo ſie in ſehr großer inzahl
vorhanden find. Sie ſind von Erde erbauet und unten
viereckig, nach oben zu haben ſie eine Kegelgeftalt. In
bem Innern ſteht eine Menge irdener Topfe, worein die
Lauben ihre Nefter machen.",Z166069305
recogito-2aefbba4-e796-4add-bdb1-0768afe0a3ce,animals 25F|hoofed animalGAZELLE 25F24,483,57 3 Chazelle lieb Chazelles,Z166069305
recogito-caeebc94-d12a-4b60-83c6-949400acf042,pages,494,--- 00495_page495.txt ---,Z166069305
recogito-6ba0b944-050d-4685-b607-ab18dd5bb72a,pages,1,--- 00002_page2.txt ---,Z201274103
recogito-2f719187-b0aa-4c9f-9465-7d084d87988e,pages,3,--- 00004_page4.txt ---,Z201274103
recogito-a9cb7cc1-5f15-4dfd-8aa1-96549e495cdb,pages,4,--- 00005_page5.txt ---,Z201274103
recogito-4a05e4a9-7a4c-4502-b814-e32bac2fba31,pages,8,--- 00009_page9.txt ---,Z201274103
recogito-d854bbc9-536b-4c21-b2de-776554ce2ddd,pages,9,--- 00010_page10.txt ---,Z201274103
recogito-bcd90c4c-5e86-476a-909f-b1d746844534,pages,11,--- 00012_page12.txt ---,Z201274103
recogito-65f88455-8bde-441a-a260-bd41d0cf93c1,pages,13,--- 00014_page14.txt ---,Z201274103
recogito-c3cc96cf-4384-44ee-a44c-b277ce50cf13,pages,14,--- 00015_page15.txt ---,Z201274103
recogito-e04ba16e-b31e-434c-92da-62e0665871ef,pages,15,--- 00016_page16.txt ---,Z201274103
recogito-202b8173-4328-4b95-94f4-563fddcc1792,pages,16,--- 00017_page17.txt ---,Z201274103
recogito-1a757ea6-b1f1-4fbb-83bd-e38b9312bab0,pages,17,--- 00018_page18.txt ---,Z201274103
recogito-674614e2-0d29-4b61-a112-45b4b7a34421,pages,20,--- 00021_page21.txt ---,Z201274103
recogito-27bb3f8c-c80b-43be-b59b-b255adb33b46,pages,21,--- 00022_page22.txt ---,Z201274103
recogito-49725ec2-24ad-4e64-93b5-f23a9e9b3058,pages,22,--- 00023_page23.txt ---,Z201274103
recogito-c616bf2d-67e4-41ce-9e0c-74faa36e71e2,pages,25,--- 00026_page26.txt ---,Z201274103
recogito-482d39f5-097f-490a-9fdb-69a74dcf33f5,pages,27,--- 00028_page28.txt ---,Z201274103
recogito-8f887c9a-7658-4c25-bf8d-7a29540e364d,pages,29,--- 00030_page30.txt ---,Z201274103
recogito-d5221590-56db-4b26-962b-2be40a5e472c,table of contents|plants vegetation 25G,30,82 Pelagia böſſerin auffdem Oelberg.,Z201274103
recogito-c104ff4e-1818-4b52-ad9b-3acb8868c3c7,pages,31,--- 00032_page32.txt ---,Z201274103
recogito-b4a706a2-8559-4abc-ac88-df370f846d98,pages,33,--- 00034_page34.txt ---,Z201274103
recogito-0b2c0c7e-284e-4184-b56e-b5cc33d68272,pages,34,--- 00035_page35.txt ---,Z201274103
recogito-f4e21c80-4251-483c-8a0c-48a57c83cc73,pages,37,--- 00038_page38.txt ---,Z201274103
recogito-d1d2b133-1105-4a6d-8a50-d1d8f6112c21,plants vegetation 25G|wine 41C711,38,"Dann ob gleich wol ein pilo
gram/ von vielen betagten Jahren/ am
hinein zihen anßthawren möchte/ ro ift
doch zabeſorgen/ weil folcher ſehr vil ons
gelegenheiten/ als der warmten Speiß/
mangel def Weins/ rechter Ligerſtatt/
und anderer incommoditeten willen an
mehr Irten außzuſtehen hat/ er möchte
amherauß siben crligen/ oder auff we-
nigifte/ vonn ſeiner Geſellſchafft verlaſ
fenwerden/ fintemai derſelbê ſehr ſchwer
vnnd verðrießlich ankombt/ vonn einer
Perſon wegen, lang ſtill zaligen/ verge=
bens zu zehren/ vnnd noch allerley Ger
fährligkeiten underworffen Zuſeyn: Alſo
daß hierza nichtbløde/ hddle/ ſondern
geſunde Leuch gehören.",Z201274103
recogito-2eb76a66-a998-485d-874f-6b409eed71ca,pages,38,--- 00039_page39.txt ---,Z201274103
recogito-7f32d905-5dad-4c5d-8792-6ec1af3bbd6f,pages,39,--- 00040_page40.txt ---,Z201274103
recogito-86f27f1e-3d76-481d-83f0-7e41182360ee,plants vegetation 25G,40,"Als nemblich und
inſonderheit die heiligen Jerter( allda
unſer Beyfand und Seligmacher Jeſus
Chriſtus ſein Roſinfarbes vndallerkoſt:
barlichſtes Blur/ omb vnſerer Sünden
willen/ an dem Stammen deß heyligen
Creuges vergoſſen) mit höchſter andadet
şubeſuchen.",Z201274103
recogito-4adf533e-3e74-4f6e-aed4-01f49b6f49f9,pages,41,--- 00042_page42.txt ---,Z201274103
recogito-3813dafe-b199-4758-9779-0a9b2f0b167a,pages,44,--- 00045_page45.txt ---,Z201274103
recogito-12eea2dd-3408-4b63-a1cf-540f19bd9b17,pages,45,--- 00046_page46.txt ---,Z201274103
recogito-f2343711-ba06-4e34-bca8-ed3a566dc735,pages,46,--- 00047_page47.txt ---,Z201274103
recogito-4ba0ee57-83a4-49aa-bd53-ada7d6cef36a,pages,47,--- 00048_page48.txt ---,Z201274103
recogito-34b8026d-bb78-4a9a-8f02-026b3450baa0,pages,48,--- 00049_page49.txt ---,Z201274103
recogito-ce4ad03c-f2ae-4d37-b2a7-94172d2d6c35,animals 25F|birds 25F3|fowl cock hen chicken etc 34B232,51,"mit einem Schreibzeug/ federn/
Dinten vnnd pappir, ſolle fich ein jeder
verſehen.",Z201274103
recogito-ecafd943-2ccd-44ea-8423-8525ccb13f39,pages,52,--- 00053_page53.txt ---,Z201274103
recogito-b2a1e366-74ef-4cfd-9aeb-6683d948672d,animals 25F|fowl cock hen chicken etc 34B232|dairy products and eggs 41C64,54,"Leift aud vonnndhten zukauffen
einpfann/ darinn man von Ayern vnnd
andern kochen könne.",Z201274103
recogito-3f0dc640-ff2f-4507-9519-b9cd3da3d2b6,animals 25F|bees 471244|wax - bee-keeping 47I2422,54,"Mic Jnflet und wachßtergen/ code
einer Lacern/ maglich der Pilger gleiche!
fals verſehen.",Z201274103
recogito-30e88c7f-7311-4e37-9abb-bfb352483179,animals 25F|horses and kindred animals 46C1314,54,"3ween bårine Såd/ welcheanein.
ander hangen, wie es in Italia die Baws
çen zu Roß, führen/ reynd einem aud
von Adhten/ ond wol zugebrauden( on.
derlich aber vonn Giaffa auß/ bißnado
Hierufalem/ ond wider zarud.",Z201274103
recogito-a2632532-67df-4a1c-87c6-641565d085b3,pages,54,--- 00055_page55.txt ---,Z201274103
recogito-f0f0ba5b-154d-44d5-8186-44d6efb19271,plants vegetation 25G,55,"Weitter mag jhme der Peregrin za
Venedig einkauffen wie folgt: Als erſte
Hich/ vmb ein Cronen wol vmnd hartgés
bachene Bifcori.",Z201274103
recogito-002eb8c2-8e81-466f-bd92-3cd6b9f34551,pages,57,--- 00058_page58.txt ---,Z201274103
recogito-3de2421c-c915-4be4-8ace-cf2540d338be,pages,58,--- 00059_page59.txt ---,Z201274103
recogito-f825b696-4ff7-4cb8-9eb8-d100c353a952,pages,59,--- 00060_page60.txt ---,Z201274103
recogito-131953d6-6eef-4d2e-8966-014be9998142,pages,60,--- 00061_page61.txt ---,Z201274103
recogito-d85630a4-c9e4-4735-9e6f-dfb6cc6f9e25,pages,61,--- 00062_page62.txt ---,Z201274103
recogito-4e5742db-ad35-4ae7-aa3b-3b3cd0cc73ee,pages,62,--- 00063_page63.txt ---,Z201274103
recogito-0279d5fe-b0e7-4b61-a871-66d323839006,pages,63,--- 00064_page64.txt ---,Z201274103
recogito-9381aef5-9d5d-4933-bfbe-b7d31c1b18d9,pages,64,--- 00065_page65.txt ---,Z201274103
recogito-f2435171-8095-4812-8739-7504ec745ece,pages,70,--- 00071_page71.txt ---,Z201274103
recogito-09583884-189e-43c5-8db3-58babd5ad75f,animals 25F|camel 25F24,72,"Deinnad offtgemeldteř pilger zu
Landt getretten i ro rollen ſie ſich baldo
bey der Doggana( ſo za nechſtdem port
gelegen) anmelden/ jbre Sadyen belehen
laffen/ die Gebärnuß daraon bezahlen/
auch alsdann diefelben auff Camel la.
den/ vnnd fid niit Erel za ſhrer Heatte.
rey verſehen/ deren omb die Bezahlang
alldort genug zufinden.",Z201274103
recogito-a293a170-c909-4e25-86ad-5a2376e59abc,pages,74,--- 00075_page75.txt ---,Z201274103
recogito-32ecb2d3-b6c4-46d0-ab91-32bae8b79395,pages,78,--- 00079_page79.txt ---,Z201274103
recogito-a52acabe-b061-455e-a015-de54b30b9ad3,pages,80,--- 00081_page81.txt ---,Z201274103
recogito-631fdadc-0060-404a-922f-a252d92b6e53,pages,81,--- 00082_page82.txt ---,Z201274103
recogito-1006a7ae-61c1-43f7-b1c1-eae000677832,pages,83,--- 00084_page84.txt ---,Z201274103
recogito-b0759388-d8f7-489d-a5c8-f56b8108f73e,pages,85,--- 00086_page86.txt ---,Z201274103
recogito-0d7226da-8953-451d-abee-97e4846a051c,pages,87,--- 00088_page88.txt ---,Z201274103
recogito-a882ce0e-ed72-4a18-ab63-c9a2ebdba6cc,pages,88,--- 00089_page89.txt ---,Z201274103
recogito-e537857f-c3a2-49df-90af-03489299549f,pages,89,--- 00090_page90.txt ---,Z201274103
recogito-8b5d5c12-d1f3-489c-a68b-97fe6873d533,plants vegetation 25G|wine 41C711,91,"Ubwolder Wein beffer als das war
fer/ ſo iſt doch rolcher zu Xamantebrals
lein ſchwerlich zubekonimen/ fonderit
auch an fhnegar ſchlecht ond trüb.",Z201274103
recogito-e3aa766e-87ba-4278-8d3a-cba8cdc966e8,animals 25F|horses and kindred animals 46C1314,93,"VonRama bißauffbieruſalem ift
meiner Zeit der Brauch geweſt/ daß man
einem Mucario von einem Efel ein hal,
ben Zecchini bezahlethat 1. Gleichsfals
zahlete vnſer jeglicher den Oberſten der
Arabier für fein perſon and ein Zec:
chin imhin/ vnnd ein Zeccin imbers
raiſen",Z201274103
recogito-30322d85-4e9b-44cc-a5d0-aaaf739f556f,animals 25F|horses and kindred animals 46C1314,96,"Ylidt weit von Xama iſt ein zerbro-
chen Geb&amp; w/ welches man das Schloß
deß frommen Sbachers nennet/ allda
hat der Arabier Rönig ſeine Wohnung/
welcher alsbald mit etlichen der ſeinigen
Xog denen Peregrinis begegnen/ ond
fein Bezahlung begeren wirdt/ die jhme
ohne alle Waigerung( da er dieſelbe nit
vorher zu Rama empfangen) geraicht
muß werden.",Z201274103
